OrderID,Date,Time,Location,Weather,OrderType,Price,DeliveryTime_min,IsDelayed,Rating
1471,2025-02-28,08:53,Karaganda,Clear,Desserts,24.65,34,0,2
1472,2025-02-05,16:10,Almaty,Clear,Desserts,24.72,77,1,4
1473,2025-04-08,17:49,Almaty,Cloudy,Desserts,12.59,21,0,3
1474,2025-03-06,18:50,Astana,Clear,Pizza,14.42,82,1,3
1475,2025-01-09,13:29,Shymkent,Rain,Desserts,20.15,32,0,2
1476,2025-02-09,22:52,Astana,Clear,Burgers,8.56,74,1,2
1477,2025-02-16,12:42,Atyrau,Clear,Pizza,23.19,23,0,2
1478,2025-04-18,22:27,Atyrau,Cloudy,Sushi,24.65,77,1,3
1479,2025-02-28,17:10,Astana,Snow,Sushi,22.84,94,1,2
1480,2025-02-28,13:19,Atyrau,Rain,Burgers,7.35,90,1,5
1481,2025-02-04,19:33,Atyrau,Clear,Desserts,19.92,39,0,1
1482,2025-03-02,18:24,Karaganda,Clear,Salads,16.15,76,1,3
1483,2025-04-07,19:51,Shymkent,Clear,Sushi,13.57,24,0,1
1484,2025-01-30,12:33,Astana,Clear,Burgers,8.63,49,1,3
1485,2025-01-13,21:06,Almaty,Clear,Burgers,6.71,36,0,3
1486,2025-02-21,16:01,Shymkent,Clear,Burgers,18.19,77,1,1
1487,2025-01-07,22:08,Karaganda,Clear,Salads,22.64,51,1,5
1488,2025-03-09,12:55,Shymkent,Clear,Sushi,4.07,35,0,4
1489,2025-03-23,20:00,Shymkent,Rain,Desserts,7.07,59,1,5
1490,2025-01-23,22:31,Shymkent,Rain,Salads,24.58,83,1,5
1491,2025-01-09,16:11,Astana,Rain,Burgers,10.65,37,0,1
1492,2025-03-01,19:40,Atyrau,Clear,Salads,17.82,17,0,2
1493,2025-01-05,13:37,Astana,Clear,Salads,22.69,76,1,1
1494,2025-02-04,20:49,Atyrau,Rain,Sushi,19.02,118,1,4
1495,2025-04-17,14:22,Almaty,Clear,Salads,14.52,77,1,3
1496,2025-02-20,20:36,Shymkent,Clear,Pizza,20.95,60,1,2
1497,2025-02-25,08:04,Almaty,Clear,Pizza,9.03,40,0,4
1498,2025-02-13,18:14,Karaganda,Rain,Desserts,10.57,84,1,2
1499,2025-01-11,09:14,Astana,Clear,Pizza,10.44,66,1,5
1500,2025-04-10,18:09,Astana,Snow,Desserts,18.28,50,1,5
1501,2025-01-21,21:16,Karaganda,Clear,Desserts,12.75,26,0,4
1502,2025-04-26,18:30,Karaganda,Clear,Salads,4.95,43,0,4
1503,2025-04-30,15:00,Astana,Rain,Pizza,4.68,58,1,1
1504,2025-02-24,17:36,Shymkent,Clear,Sushi,15.67,61,1,1
1505,2025-02-28,18:15,Karaganda,Clear,Salads,14.98,17,0,5
1506,2025-04-28,09:58,Karaganda,Snow,Salads,14.04,37,0,3
1507,2025-04-11,17:35,Astana,Rain,Burgers,23.62,78,1,1
1508,2025-01-08,21:56,Atyrau,Clear,Sushi,18.1,21,0,1
1509,2025-02-25,20:57,Shymkent,Clear,Salads,20.27,64,1,3
1510,2025-04-11,14:15,Almaty,Clear,Burgers,19.75,32,0,5
1511,2025-04-14,13:54,Almaty,Cloudy,Desserts,15.55,82,1,1
1512,2025-01-10,22:33,Karaganda,Rain,Sushi,8.32,51,1,1
1513,2025-03-13,18:13,Atyrau,Cloudy,Sushi,13.64,40,0,1
1514,2025-04-17,09:29,Shymkent,Clear,Pizza,9.91,17,0,5
1515,2025-02-20,10:36,Almaty,Cloudy,Salads,6.74,47,1,1
1516,2025-04-04,21:37,Shymkent,Cloudy,Salads,10.68,34,0,1
1517,2025-03-02,16:39,Astana,Clear,Sushi,8.68,38,0,5
1518,2025-03-09,17:37,Shymkent,Clear,Salads,6.78,15,0,5
1519,2025-02-20,14:07,Astana,Rain,Sushi,17.8,54,1,1
1520,2025-04-03,08:52,Shymkent,Snow,Desserts,9.22,55,1,2
1521,2025-04-20,16:29,Karaganda,Cloudy,Sushi,21.1,52,1,1
1522,2025-01-07,15:01,Karaganda,Clear,Salads,6.45,40,0,5
1523,2025-03-01,22:40,Almaty,Clear,Desserts,16.22,86,1,1
1524,2025-03-29,10:01,Shymkent,Clear,Sushi,5.09,24,0,1
1525,2025-03-20,10:04,Karaganda,Clear,Burgers,23.34,21,0,2
1526,2025-03-25,17:26,Shymkent,Snow,Pizza,8.06,90,1,2
1527,2025-02-08,15:27,Atyrau,Cloudy,Burgers,18.57,86,1,4
1528,2025-02-22,16:43,Karaganda,Clear,Salads,24.64,48,1,4
1529,2025-04-27,08:58,Atyrau,Cloudy,Sushi,14.45,19,0,3
1530,2025-03-13,14:48,Atyrau,Clear,Salads,11.46,82,1,1
1531,2025-01-30,13:27,Shymkent,Clear,Sushi,22.74,58,1,5
1532,2025-01-04,15:30,Almaty,Cloudy,Sushi,20.68,50,1,3
1533,2025-03-29,10:36,Almaty,Rain,Desserts,24.77,52,1,1
1534,2025-02-01,09:20,Karaganda,Rain,Desserts,6.95,78,1,5
1535,2025-02-18,13:16,Karaganda,Rain,Salads,6.03,71,1,3
1536,2025-02-22,15:39,Shymkent,Cloudy,Burgers,18.36,16,0,5
1537,2025-03-05,10:59,Atyrau,Rain,Salads,8.18,97,1,1
1538,2025-02-27,17:58,Karaganda,Clear,Desserts,14.61,54,1,4
1539,2025-02-14,21:32,Shymkent,Rain,Salads,22.37,101,1,2
1540,2025-01-13,14:53,Atyrau,Cloudy,Desserts,17.39,36,0,3
1541,2025-01-27,10:02,Almaty,Cloudy,Burgers,6.42,67,1,4
1542,2025-01-08,13:15,Astana,Clear,Desserts,14.39,68,1,1
1543,2025-02-06,22:22,Almaty,Clear,Pizza,12.47,46,1,5
1544,2025-02-12,20:52,Karaganda,Clear,Burgers,18.7,69,1,3
1545,2025-03-16,08:35,Karaganda,Clear,Salads,6.86,33,0,4
1546,2025-02-14,13:48,Shymkent,Clear,Desserts,16.5,68,1,2
1547,2025-03-03,22:33,Astana,Clear,Pizza,20.79,50,1,2
1548,2025-03-30,17:20,Almaty,Snow,Pizza,19.21,33,0,4
1549,2025-02-28,21:03,Almaty,Cloudy,Salads,11.28,25,0,2
1550,2025-01-03,22:52,Atyrau,Clear,Sushi,10.09,17,0,4
1551,2025-01-30,08:34,Karaganda,Clear,Sushi,23.32,48,1,5
1552,2025-03-16,17:53,Karaganda,Clear,Pizza,9.36,59,1,3
1553,2025-04-14,15:14,Karaganda,Rain,Desserts,19.16,53,1,3
1554,2025-03-07,21:35,Shymkent,Clear,Sushi,23.84,38,0,2
1555,2025-03-07,12:43,Shymkent,Cloudy,Burgers,13.31,18,0,2
1556,2025-02-24,08:45,Atyrau,Cloudy,Pizza,21.04,18,0,3
1557,2025-01-14,21:44,Karaganda,Clear,Burgers,19.93,49,1,4
1558,2025-02-24,15:34,Astana,Rain,Salads,19.41,62,1,2
1559,2025-03-17,15:54,Astana,Rain,Desserts,20.71,46,1,2
1560,2025-03-27,13:56,Astana,Clear,Burgers,10.19,60,1,3
1561,2025-01-18,13:12,Atyrau,Clear,Sushi,11.24,64,1,5
1562,2025-02-06,12:03,Atyrau,Clear,Pizza,7.82,48,1,5
1563,2025-03-12,10:42,Almaty,Cloudy,Burgers,17.93,53,1,5
1564,2025-01-31,09:21,Atyrau,Rain,Sushi,7.4,114,1,2
1565,2025-03-19,11:58,Almaty,Clear,Sushi,6.75,15,0,5
1566,2025-03-14,20:12,Almaty,Cloudy,Salads,8.15,77,1,4
1567,2025-02-26,13:08,Karaganda,Cloudy,Pizza,15.77,42,0,5
1568,2025-03-05,15:42,Karaganda,Clear,Pizza,11.46,74,1,1
1569,2025-04-07,16:18,Karaganda,Clear,Desserts,10.19,69,1,1
1570,2025-03-23,14:16,Atyrau,Clear,Sushi,14.61,18,0,3
1571,2025-03-24,16:10,Astana,Clear,Salads,15.67,72,1,1
1572,2025-04-05,21:33,Astana,Clear,Pizza,17.4,21,0,4
1573,2025-03-03,12:12,Shymkent,Clear,Desserts,13.38,88,1,3
1574,2025-04-23,15:41,Almaty,Clear,Sushi,11.9,55,1,5
1575,2025-04-23,08:00,Karaganda,Cloudy,Salads,14.29,54,1,1
1576,2025-04-20,17:59,Shymkent,Rain,Salads,11.22,80,1,2
1577,2025-04-29,08:11,Astana,Cloudy,Sushi,18.59,20,0,5
1578,2025-02-28,20:58,Shymkent,Clear,Desserts,19.67,69,1,5
1579,2025-02-15,13:40,Almaty,Rain,Pizza,15.96,104,1,3
1580,2025-03-07,10:39,Almaty,Cloudy,Pizza,12.77,69,1,3
1581,2025-03-28,15:46,Shymkent,Clear,Salads,16.25,89,1,1
1582,2025-04-16,11:35,Shymkent,Rain,Sushi,20.52,39,0,4
1583,2025-03-04,19:41,Karaganda,Clear,Salads,10.22,35,0,3
1584,2025-03-07,13:51,Astana,Clear,Pizza,10.68,27,0,3
1585,2025-02-01,09:49,Astana,Rain,Sushi,17.11,75,1,3
1586,2025-04-30,12:24,Astana,Rain,Salads,15.03,62,1,3
1587,2025-03-13,21:10,Shymkent,Clear,Pizza,18.44,47,1,4
1588,2025-02-13,16:53,Karaganda,Clear,Salads,17.87,40,0,3
1589,2025-01-03,15:06,Almaty,Clear,Burgers,6.05,41,0,3
1590,2025-02-28,09:41,Almaty,Clear,Desserts,15.92,54,1,3
1591,2025-03-22,10:23,Karaganda,Clear,Desserts,4.61,30,0,3
1592,2025-01-28,19:03,Shymkent,Rain,Desserts,8.3,104,1,3
1593,2025-01-17,10:49,Shymkent,Clear,Sushi,20.13,35,0,5
1594,2025-04-01,16:35,Shymkent,Clear,Desserts,16.36,42,0,1
1595,2025-02-25,20:27,Atyrau,Snow,Desserts,14.61,111,1,5
1596,2025-03-10,15:41,Astana,Cloudy,Sushi,5.26,70,1,3
1597,2025-01-16,09:05,Astana,Clear,Pizza,23.45,46,1,2
1598,2025-04-10,14:05,Shymkent,Snow,Pizza,21.32,89,1,5
1599,2025-03-08,15:05,Almaty,Clear,Salads,14.32,28,0,5
1600,2025-04-11,09:09,Astana,Rain,Burgers,16.45,63,1,3
1601,2025-02-11,11:50,Astana,Snow,Pizza,20.51,54,1,3
1602,2025-04-23,10:12,Almaty,Clear,Desserts,14.94,61,1,1
1603,2025-01-23,11:36,Almaty,Rain,Sushi,16.61,39,0,4
1604,2025-03-11,11:59,Shymkent,Cloudy,Sushi,12.66,61,1,3
1605,2025-02-08,09:58,Almaty,Clear,Sushi,4.48,42,0,4
1606,2025-02-07,08:24,Atyrau,Cloudy,Salads,16.48,34,0,1
1607,2025-01-01,09:56,Almaty,Rain,Sushi,7.84,119,1,3
1608,2025-03-06,13:58,Atyrau,Snow,Burgers,4.35,66,1,2
1609,2025-02-10,17:24,Atyrau,Rain,Sushi,11.62,117,1,1
1610,2025-01-20,20:45,Astana,Clear,Burgers,8.02,81,1,2
1611,2025-04-24,13:36,Shymkent,Clear,Burgers,13.0,76,1,2
1612,2025-02-22,15:22,Atyrau,Clear,Desserts,19.68,24,0,1
1613,2025-04-26,14:12,Almaty,Clear,Sushi,11.88,65,1,2
1614,2025-03-16,15:18,Atyrau,Cloudy,Burgers,10.55,76,1,5
1615,2025-04-28,16:30,Almaty,Clear,Burgers,10.65,30,0,2
1616,2025-01-01,17:14,Almaty,Snow,Burgers,13.96,81,1,4
1617,2025-04-16,08:36,Karaganda,Clear,Burgers,11.78,86,1,3
1618,2025-01-22,22:52,Almaty,Clear,Desserts,18.42,46,1,3
1619,2025-02-03,14:28,Astana,Clear,Sushi,10.17,66,1,1
1620,2025-02-24,18:20,Almaty,Cloudy,Salads,9.8,39,0,3
1621,2025-04-20,17:42,Astana,Clear,Burgers,9.64,19,0,2
1622,2025-01-03,19:08,Astana,Clear,Burgers,12.55,66,1,1
1623,2025-03-25,08:41,Atyrau,Cloudy,Salads,19.1,80,1,4
1624,2025-03-21,15:51,Almaty,Clear,Sushi,8.62,83,1,1
1625,2025-03-10,19:59,Karaganda,Cloudy,Desserts,16.35,18,0,3
1626,2025-04-10,12:31,Karaganda,Clear,Burgers,12.37,88,1,3
1627,2025-04-01,17:28,Shymkent,Cloudy,Desserts,9.5,88,1,1
1628,2025-02-02,16:12,Almaty,Clear,Salads,7.41,75,1,4
1629,2025-01-25,11:35,Atyrau,Rain,Pizza,8.94,78,1,1
1630,2025-01-01,17:52,Shymkent,Clear,Salads,20.34,48,1,2
1631,2025-02-14,12:33,Atyrau,Clear,Sushi,9.55,29,0,4
1632,2025-01-25,12:47,Karaganda,Clear,Salads,14.88,39,0,2
1633,2025-03-19,16:00,Almaty,Clear,Burgers,14.02,47,1,3
1634,2025-04-03,08:47,Atyrau,Rain,Pizza,20.72,76,1,3
1635,2025-04-10,09:03,Astana,Rain,Burgers,10.6,27,0,2
1636,2025-04-24,12:31,Atyrau,Snow,Salads,24.76,95,1,3
1637,2025-03-14,21:18,Almaty,Cloudy,Pizza,8.09,18,0,4
1638,2025-04-13,22:03,Almaty,Rain,Pizza,10.06,118,1,5
1639,2025-02-26,17:15,Astana,Clear,Pizza,16.76,16,0,2
1640,2025-01-30,12:34,Shymkent,Clear,Desserts,16.96,47,1,5
1641,2025-04-20,20:19,Karaganda,Clear,Salads,13.91,48,1,2
1642,2025-04-09,10:56,Karaganda,Clear,Desserts,22.16,41,0,2
1643,2025-03-30,20:56,Atyrau,Clear,Pizza,20.11,23,0,2
1644,2025-03-06,17:43,Almaty,Clear,Pizza,7.01,74,1,2
1645,2025-02-12,12:58,Atyrau,Cloudy,Pizza,9.25,78,1,1
1646,2025-02-11,21:39,Astana,Clear,Burgers,12.51,36,0,5
1647,2025-01-19,22:55,Atyrau,Clear,Desserts,20.22,80,1,3
1648,2025-03-06,08:27,Almaty,Clear,Salads,22.28,84,1,4
1649,2025-02-22,13:44,Astana,Cloudy,Burgers,15.11,53,1,5
1650,2025-01-30,15:34,Shymkent,Clear,Pizza,22.79,33,0,5
1651,2025-02-12,10:27,Karaganda,Cloudy,Desserts,17.9,36,0,2
1652,2025-03-28,18:11,Atyrau,Clear,Salads,21.72,66,1,3
1653,2025-01-13,18:16,Atyrau,Snow,Burgers,4.7,79,1,1
1654,2025-04-30,18:02,Karaganda,Clear,Salads,14.08,69,1,1
1655,2025-03-23,09:42,Atyrau,Clear,Burgers,13.59,36,0,1
1656,2025-02-22,15:47,Shymkent,Rain,Burgers,21.35,46,1,4
1657,2025-01-29,13:13,Atyrau,Cloudy,Sushi,23.86,48,1,1
1658,2025-03-29,18:48,Almaty,Rain,Desserts,6.24,76,1,5
1659,2025-03-17,17:11,Karaganda,Cloudy,Salads,23.67,60,1,3
1660,2025-02-15,15:29,Karaganda,Clear,Pizza,16.87,61,1,5
1661,2025-02-12,14:21,Shymkent,Cloudy,Desserts,10.46,18,0,4
1662,2025-04-25,18:37,Almaty,Rain,Burgers,6.37,56,1,2
1663,2025-02-07,11:54,Almaty,Cloudy,Pizza,4.24,39,0,2
1664,2025-02-16,16:59,Karaganda,Clear,Burgers,6.97,55,1,5
1665,2025-01-01,21:13,Shymkent,Rain,Salads,11.76,28,0,2
1666,2025-02-19,14:13,Shymkent,Clear,Desserts,20.7,49,1,3
1667,2025-02-21,18:06,Shymkent,Cloudy,Sushi,5.04,84,1,3
1668,2025-01-02,19:03,Atyrau,Clear,Desserts,5.34,35,0,1
1669,2025-02-03,08:58,Almaty,Rain,Desserts,14.23,89,1,2
1670,2025-02-13,20:14,Astana,Clear,Salads,17.27,45,0,5
1671,2025-01-14,10:51,Karaganda,Clear,Pizza,12.53,33,0,3
1672,2025-02-28,12:53,Karaganda,Cloudy,Burgers,7.2,65,1,4
1673,2025-03-21,10:52,Almaty,Cloudy,Pizza,17.21,34,0,1
1674,2025-01-11,18:36,Almaty,Cloudy,Pizza,17.55,72,1,4
1675,2025-01-14,19:26,Karaganda,Clear,Burgers,9.64,65,1,2
1676,2025-02-07,12:06,Astana,Rain,Salads,8.27,60,1,1
1677,2025-04-03,10:26,Atyrau,Snow,Sushi,15.04,107,1,4
1678,2025-01-01,13:03,Karaganda,Clear,Burgers,19.87,75,1,5
1679,2025-04-23,11:47,Astana,Rain,Desserts,8.67,68,1,5
1680,2025-04-24,21:57,Atyrau,Cloudy,Pizza,19.93,87,1,2
1681,2025-03-21,09:18,Astana,Clear,Salads,12.77,63,1,2
1682,2025-03-29,16:24,Atyrau,Cloudy,Pizza,12.89,78,1,4
1683,2025-04-16,19:50,Atyrau,Rain,Sushi,19.07,49,1,4
1684,2025-01-29,08:48,Atyrau,Clear,Salads,20.91,86,1,3
1685,2025-01-30,12:44,Karaganda,Rain,Desserts,23.6,39,0,3
1686,2025-03-28,15:54,Astana,Rain,Desserts,11.25,74,1,2
1687,2025-03-28,21:25,Shymkent,Clear,Sushi,23.88,73,1,5
1688,2025-02-03,14:52,Shymkent,Snow,Sushi,19.57,56,1,2
1689,2025-01-16,08:00,Almaty,Clear,Pizza,12.55,74,1,2
1690,2025-02-03,18:41,Karaganda,Clear,Burgers,14.62,51,1,4
1691,2025-05-01,08:53,Karaganda,Clear,Burgers,11.87,15,0,2
1692,2025-01-12,13:11,Karaganda,Rain,Sushi,10.32,117,1,4
1693,2025-02-15,11:40,Atyrau,Rain,Desserts,22.31,71,1,3
1694,2025-03-07,19:14,Atyrau,Clear,Burgers,19.69,69,1,2
1695,2025-02-25,19:05,Atyrau,Rain,Burgers,4.5,68,1,2
1696,2025-01-12,20:24,Atyrau,Clear,Burgers,7.68,84,1,3
1697,2025-01-10,14:45,Shymkent,Cloudy,Sushi,6.66,80,1,2
1698,2025-01-25,13:22,Karaganda,Cloudy,Salads,21.55,68,1,1
1699,2025-04-06,14:45,Atyrau,Clear,Pizza,15.46,27,0,5
1700,2025-02-20,16:48,Almaty,Clear,Burgers,10.15,78,1,1
1701,2025-03-15,18:54,Shymkent,Clear,Pizza,11.52,47,1,1
1702,2025-02-27,21:17,Shymkent,Cloudy,Sushi,21.4,17,0,1
1703,2025-04-13,09:27,Almaty,Cloudy,Burgers,18.12,62,1,3
1704,2025-02-15,21:52,Karaganda,Clear,Desserts,13.66,31,0,2
1705,2025-04-13,19:36,Almaty,Rain,Burgers,5.25,106,1,4
1706,2025-04-24,15:19,Almaty,Rain,Salads,22.19,87,1,4
1707,2025-01-16,20:32,Atyrau,Clear,Burgers,22.88,66,1,1
1708,2025-03-21,08:34,Karaganda,Snow,Salads,7.21,70,1,5
1709,2025-01-06,09:05,Almaty,Rain,Burgers,11.06,68,1,4
1710,2025-03-14,19:58,Karaganda,Clear,Sushi,22.99,42,0,2
1711,2025-04-20,15:54,Shymkent,Rain,Salads,10.79,30,0,4
1712,2025-02-10,08:04,Shymkent,Cloudy,Burgers,21.44,62,1,2
1713,2025-03-07,16:25,Astana,Cloudy,Salads,10.83,88,1,2
1714,2025-01-24,21:39,Atyrau,Cloudy,Sushi,9.45,30,0,5
1715,2025-02-09,19:44,Shymkent,Clear,Sushi,17.03,42,0,3
1716,2025-03-07,08:20,Atyrau,Clear,Pizza,6.87,23,0,5
1717,2025-03-14,11:50,Almaty,Clear,Sushi,20.91,74,1,5
1718,2025-02-11,08:50,Almaty,Rain,Pizza,10.28,40,0,1
1719,2025-03-16,15:28,Astana,Clear,Desserts,24.46,28,0,4
1720,2025-03-22,20:18,Shymkent,Clear,Sushi,21.19,23,0,2
1721,2025-03-01,13:47,Karaganda,Cloudy,Pizza,12.36,45,0,1
1722,2025-01-30,10:10,Karaganda,Rain,Salads,7.57,87,1,4
1723,2025-02-22,15:10,Astana,Clear,Desserts,4.99,58,1,3
1724,2025-04-14,08:50,Atyrau,Clear,Pizza,16.71,37,0,5
1725,2025-02-16,12:44,Karaganda,Cloudy,Salads,6.23,55,1,1
1726,2025-02-08,22:06,Atyrau,Clear,Pizza,14.28,88,1,5
1727,2025-01-22,16:31,Shymkent,Cloudy,Sushi,4.12,54,1,3
1728,2025-04-26,08:32,Shymkent,Rain,Salads,18.77,60,1,4
1729,2025-02-05,14:01,Shymkent,Clear,Desserts,9.12,21,0,4
1730,2025-04-02,17:25,Almaty,Clear,Salads,5.79,22,0,4
1731,2025-04-17,17:11,Shymkent,Snow,Desserts,6.14,102,1,3
1732,2025-03-14,14:21,Karaganda,Clear,Sushi,9.75,29,0,4
1733,2025-01-19,10:04,Astana,Clear,Sushi,21.91,42,0,4
1734,2025-01-18,18:05,Atyrau,Snow,Desserts,19.86,64,1,2
1735,2025-01-20,21:51,Atyrau,Rain,Salads,16.69,84,1,2
1736,2025-02-22,12:33,Astana,Rain,Desserts,17.73,64,1,2
1737,2025-02-17,18:21,Karaganda,Rain,Desserts,15.85,66,1,4
1738,2025-02-06,18:46,Atyrau,Clear,Pizza,15.67,26,0,3
1739,2025-01-19,14:17,Karaganda,Rain,Pizza,5.51,71,1,3
1740,2025-03-10,12:58,Karaganda,Rain,Salads,15.96,114,1,2
1741,2025-02-17,08:41,Shymkent,Cloudy,Salads,6.36,64,1,4
1742,2025-03-30,09:05,Astana,Clear,Burgers,19.45,54,1,1
1743,2025-01-11,17:49,Karaganda,Rain,Pizza,9.67,67,1,3
1744,2025-04-25,15:22,Almaty,Clear,Burgers,21.98,70,1,1
1745,2025-03-28,13:10,Almaty,Clear,Salads,14.29,71,1,4
1746,2025-03-19,15:19,Karaganda,Rain,Salads,24.04,95,1,1
1747,2025-04-06,15:09,Almaty,Clear,Desserts,24.14,20,0,5
1748,2025-03-10,08:36,Almaty,Clear,Pizza,6.62,73,1,2
1749,2025-01-08,17:24,Atyrau,Clear,Desserts,8.74,79,1,3
1750,2025-03-29,12:24,Atyrau,Cloudy,Pizza,6.06,15,0,4
1751,2025-03-21,20:27,Karaganda,Rain,Burgers,20.89,43,0,2
1752,2025-04-29,10:49,Astana,Cloudy,Burgers,21.72,69,1,5
1753,2025-01-20,11:03,Shymkent,Snow,Burgers,7.63,29,0,3
1754,2025-04-11,20:36,Karaganda,Clear,Burgers,8.38,58,1,2
1755,2025-03-11,10:13,Karaganda,Clear,Pizza,6.11,75,1,5
1756,2025-02-16,15:40,Atyrau,Clear,Pizza,20.43,56,1,4
1757,2025-02-09,15:49,Almaty,Clear,Desserts,15.75,79,1,1
1758,2025-03-23,13:57,Atyrau,Cloudy,Burgers,19.0,67,1,1
1759,2025-01-26,13:10,Astana,Cloudy,Pizza,6.64,47,1,2
1760,2025-01-05,09:43,Almaty,Clear,Salads,21.87,48,1,5
1761,2025-04-23,14:35,Almaty,Cloudy,Sushi,8.01,45,0,1
1762,2025-03-31,19:27,Shymkent,Clear,Desserts,22.63,55,1,2
1763,2025-03-31,19:31,Atyrau,Clear,Sushi,10.95,61,1,3
1764,2025-03-20,16:02,Atyrau,Clear,Sushi,15.16,69,1,5
1765,2025-02-13,22:08,Shymkent,Cloudy,Salads,21.97,69,1,4
1766,2025-01-06,11:12,Shymkent,Rain,Pizza,6.24,68,1,1
1767,2025-02-21,14:12,Almaty,Clear,Salads,8.1,23,0,3
1768,2025-03-06,16:03,Karaganda,Cloudy,Burgers,14.27,29,0,1
1769,2025-03-07,10:50,Almaty,Rain,Desserts,16.37,66,1,1
1770,2025-02-23,08:10,Shymkent,Clear,Salads,22.13,89,1,2
1771,2025-03-08,10:51,Karaganda,Clear,Salads,23.22,60,1,2
1772,2025-02-05,19:22,Shymkent,Clear,Salads,23.98,48,1,5
1773,2025-02-08,19:59,Astana,Clear,Pizza,5.88,56,1,5
1774,2025-02-10,18:40,Karaganda,Snow,Burgers,4.27,100,1,1
1775,2025-02-02,14:51,Almaty,Rain,Salads,12.61,30,0,1
1776,2025-01-27,22:12,Almaty,Clear,Sushi,20.82,90,1,4
1777,2025-01-15,10:47,Shymkent,Clear,Sushi,21.98,81,1,4
1778,2025-04-29,08:40,Astana,Cloudy,Sushi,14.26,47,1,4
1779,2025-01-24,19:33,Atyrau,Clear,Sushi,8.47,61,1,3
1780,2025-04-06,08:11,Atyrau,Clear,Desserts,14.77,16,0,5
1781,2025-02-14,13:37,Karaganda,Clear,Desserts,5.84,56,1,1
1782,2025-04-17,19:20,Almaty,Rain,Desserts,12.29,104,1,2
1783,2025-04-26,11:19,Shymkent,Clear,Desserts,12.8,83,1,4
1784,2025-04-08,15:03,Karaganda,Snow,Burgers,21.6,100,1,5
1785,2025-02-19,14:23,Astana,Clear,Sushi,20.51,24,0,2
1786,2025-04-28,22:26,Astana,Clear,Sushi,23.98,82,1,1
1787,2025-04-15,20:29,Karaganda,Clear,Burgers,15.73,34,0,5
1788,2025-03-05,22:55,Atyrau,Cloudy,Sushi,10.09,71,1,5
1789,2025-02-09,19:39,Astana,Clear,Sushi,14.97,33,0,3
1790,2025-02-19,09:10,Karaganda,Rain,Salads,10.28,37,0,3
1791,2025-02-09,13:40,Almaty,Cloudy,Salads,20.88,56,1,4
1792,2025-02-11,09:18,Shymkent,Clear,Salads,21.48,84,1,3
1793,2025-02-28,20:11,Almaty,Clear,Salads,23.86,77,1,1
1794,2025-01-09,10:14,Astana,Snow,Desserts,10.93,73,1,2
1795,2025-03-16,17:04,Almaty,Clear,Pizza,18.56,57,1,3
1796,2025-02-08,11:47,Astana,Snow,Burgers,17.01,67,1,2
1797,2025-02-23,08:56,Karaganda,Clear,Sushi,22.67,88,1,5
1798,2025-03-18,08:01,Atyrau,Cloudy,Burgers,19.47,54,1,1
1799,2025-03-18,21:08,Astana,Snow,Burgers,12.73,47,1,3
1800,2025-04-21,18:05,Shymkent,Cloudy,Desserts,11.58,73,1,5
1801,2025-04-02,16:52,Atyrau,Cloudy,Desserts,12.11,39,0,4
1802,2025-04-05,17:45,Atyrau,Cloudy,Pizza,20.97,54,1,2
1803,2025-03-12,16:16,Atyrau,Clear,Sushi,21.78,74,1,5
1804,2025-04-18,19:48,Atyrau,Clear,Pizza,23.16,77,1,2
1805,2025-02-28,18:38,Karaganda,Cloudy,Sushi,9.07,26,0,5
1806,2025-03-01,19:24,Karaganda,Clear,Desserts,24.35,69,1,5
1807,2025-03-01,20:27,Almaty,Clear,Sushi,5.5,51,1,5
1808,2025-01-31,15:03,Karaganda,Snow,Sushi,16.92,81,1,1
1809,2025-01-28,15:15,Atyrau,Clear,Burgers,23.9,22,0,5
1810,2025-03-22,17:11,Almaty,Clear,Burgers,13.31,29,0,1
1811,2025-01-26,16:31,Shymkent,Clear,Salads,6.33,67,1,5
1812,2025-02-01,14:05,Shymkent,Clear,Burgers,11.0,26,0,4
1813,2025-02-07,14:39,Astana,Cloudy,Pizza,8.5,82,1,1
1814,2025-03-15,21:49,Almaty,Snow,Sushi,16.77,87,1,5
1815,2025-02-19,14:57,Almaty,Clear,Burgers,4.48,29,0,1
1816,2025-01-28,11:20,Almaty,Cloudy,Sushi,19.29,38,0,3
1817,2025-04-20,21:02,Almaty,Clear,Desserts,12.14,18,0,1
1818,2025-03-21,11:53,Almaty,Rain,Pizza,20.75,46,1,3
1819,2025-04-02,09:10,Astana,Clear,Desserts,6.09,37,0,4
1820,2025-03-10,22:01,Almaty,Rain,Sushi,12.27,77,1,4
1821,2025-02-01,14:17,Shymkent,Clear,Salads,23.64,32,0,1
1822,2025-05-01,08:17,Almaty,Cloudy,Pizza,9.49,47,1,2
1823,2025-01-11,15:17,Shymkent,Clear,Desserts,24.4,24,0,3
1824,2025-04-30,16:44,Atyrau,Clear,Burgers,12.73,33,0,4
1825,2025-03-19,10:22,Atyrau,Clear,Pizza,17.57,69,1,1
1826,2025-03-22,08:40,Karaganda,Clear,Pizza,20.17,51,1,2
1827,2025-02-21,20:07,Shymkent,Cloudy,Sushi,22.65,38,0,3
1828,2025-04-19,15:58,Astana,Clear,Pizza,18.0,71,1,2
1829,2025-04-10,13:50,Atyrau,Rain,Salads,19.6,65,1,5
1830,2025-01-26,16:34,Atyrau,Snow,Pizza,22.66,111,1,5
